 fecR,ECB_04158,1610,464,3.469827586
 feoA,ECB_03260,381,103,3.699029126
 feoB,ECB_03261,3895,987,3.946301925
 fepA,ECB_00550,3701,1019,3.631992149
 fepB,ECB_00559,1564,420,3.723809524
 fepC,ECB_00555,1330,376,3.537234043
 fepD,ECB_00557,1560,411,3.795620438
 fepE,ECB_00554,1944,494,3.935222672
 fepG,ECB_00556,1610,419,3.8424821
 fes,ECB_00551,1962,536,3.660447761
 ffh,ECB_02499,2239,627,3.570972887
 fhlA,ECB_02581,3533,970,3.642268041
 fhuA,ECB_00149,3765,987,3.814589666
 fhuB,ECB_00152,3303,837,3.946236559
 fhuC,ECB_00150,1303,363,3.58953168
 fhuD,ECB_00151,1539,398,3.866834171
 fhuE,ECB_01098,3719,971,3.830072091
 fhuF,ECB_04244,1367,370,3.694594595
 fic,ECB_03212,1035,281,3.683274021
 fieF,ECB_03800,1522,401,3.795511222
 fimA,ECB_04183,805,221,3.642533937
 fimC,ECB_04185,1196,324,3.691358025
 fimD,ECB_04186,4374,1211,3.611890999
 fimE,ECB_04182,1019,324,3.145061728
 fimF,ECB_04187,841,226,3.721238938
 fimG,ECB_04188,778,206,3.776699029
 fimH,ECB_04189,1439,370,3.889189189
 fimI,ECB_04184,874,247,3.538461538
 fimZ,ECB_00485,1093,276,3.960144928
 fis,ECB_03119,501,141,3.553191489
 fixA,ECB_00045,1225,323,3.792569659
 fixB,ECB_00046,1510,421,3.586698337
 fixC,ECB_00047,2070,555,3.72972973
 fixX,ECB_00048,480,125,3.84
 fklB,ECB_04079,990,272,3.639705882
 fkpA,ECB_03198,1326,341,3.88856305
 fkpB,ECB_00032,732,185,3.956756757
 fldA,ECB_00641,929,221,4.20361991
 fldB,ECB_02727,925,212,4.363207547
 flgA,ECB_01068,1055,310,3.403225806
 flgH,ECB_01075,1097,308,3.561688312
 flgI,ECB_01076,1675,486,3.446502058
 flgJ,ECB_01077,1539,420,3.664285714
 flgM,ECB_01067,450,129,3.488372093
 flgN,ECB_01066,686,205,3.346341463
 flhB,ECB_01851,1932,530,3.645283019
 flhC,ECB_01862,958,267,3.588014981
 flhD,ECB_01863,611,170,3.594117647
 flhE,ECB_01849,576,168,3.428571429
 flk,ECB_02246,1640,464,3.534482759
 flu,ECB_02800,4281,1254,3.413875598
 fmt,ECB_03138,1551,415,3.737349398
 fnr,ECB_01311,1247,350,3.562857143
 focA,ECB_00908,1455,346,4.205202312
 focB,ECB_02384,1403,356,3.941011236
 folA,ECB_00052,832,217,3.834101382
 folC,ECB_02240,2068,560,3.692857143
 folD,ECB_00479,1408,386,3.647668394
 folE,ECB_02082,1116,310,3.6
 folK,ECB_00141,821,218,3.766055046
 folP,ECB_03042,1357,378,3.58994709
 folX,ECB_02228,638,182,3.505494505
 fpr,ECB_03809,1261,337,3.741839763
 frdA,ECB_04026,2944,837,3.517323775
 frdB,ECB_04025,1223,324,3.774691358
 frdC,ECB_04024,725,167,4.341317365
 frdD,ECB_04023,633,151,4.19205298
 fre,ECB_03735,1201,324,3.706790123
 frlC,ECB_03223,1407,369,3.81300813
 frmA,ECB_00310,1777,482,3.686721992
 frmB,ECB_00309,1436,377,3.809018568
 frmR,ECB_00311,447,136,3.286764706
 frr,ECB_00170,931,263,3.539923954
 fruA,ECB_02096,2626,671,3.913561848
 fruB,ECB_02098,1793,491,3.651731161
 fruK,ECB_02097,1532,415,3.691566265
 fruR,ECB_00081,1725,486,3.549382716
 frvA,ECB_03785,731,197,3.710659898
 frvB,ECB_03784,2389,582,4.104810997
 frvR,ECB_03782,2991,839,3.564958284
 frvX,ECB_03783,1745,471,3.704883227
 frwB,ECB_03835,497,133,3.736842105
 frwC,ECB_03834,1710,424,4.033018868
 frwD,ECB_03838,557,156,3.570512821
 fsa,ECB_00792,1053,270,3.9
 fsr,ECB_00430,2040,494,4.129554656
 ftn,ECB_01873,871,220,3.959090909
 ftsA,ECB_00095,2008,564,3.560283688
 ftsB,ECB_02598,524,151,3.470198675
 ftsE,ECB_03312,1111,321,3.46105919
 ftsI,ECB_00085,2887,806,3.581885856
 ftsK,ECB_00894,6726,1805,3.726315789
 ftsL,ECB_00084,606,175,3.462857143
 ftsN,ECB_03818,1536,489,3.141104294
 ftsQ,ECB_00094,1406,400,3.515
 ftsW,ECB_00090,2166,534,4.056179775
 ftsX,ECB_03311,1779,475,3.745263158
 ftsY,ECB_03313,2398,641,3.741029641
 ftsZ,ECB_00096,1814,490,3.702040816
 fucI,ECB_02653,2911,803,3.625155666
 fucK,ECB_02654,2399,648,3.702160494
 fucO,ECB_02644,1855,495,3.747474747
 fucR,ECB_02656,1230,351,3.504273504
 fucU,ECB_02655,717,183,3.918032787
 fumA,ECB_01581,2728,732,3.726775956
 fumB,ECB_03993,2734,721,3.791955617
 fumC,ECB_01580,2227,634,3.512618297
 fur,ECB_00640,752,216,3.481481481
 fusA,ECB_03191,3498,943,3.709437964
 fxsA,ECB_04010,839,209,4.014354067
 gabD,ECB_02517,2356,632,3.727848101
 gabP,ECB_02519,2402,583,4.120068611
 gabT,ECB_02518,2057,560,3.673214286
 gadA,ECB_03365,2446,633,3.864139021
 gadB,ECB_01451,2442,634,3.851735016
 gadX,ECB_03364,1418,396,3.580808081
 galE,ECB_00712,1714,463,3.701943844
 galF,ECB_01948,1492,393,3.796437659
 galK,ECB_00710,1849,511,3.618395303
 galM,ECB_00709,1759,466,3.774678112
 galP,ECB_02773,2370,594,3.98989899
 galR,ECB_02685,1655,472,3.506355932
 galS,ECB_02080,1684,475,3.545263158
 galT,ECB_00711,1806,494,3.655870445
 galU,ECB_01212,1491,384,3.8828125
 gapA,ECB_01748,1628,432,3.768518519
 gapC,ECB_01371,1628,424,3.839622642
 garD,ECB_02993,2547,683,3.729136164
 garK,ECB_02989,1878,523,3.59082218
 garL,ECB_02991,1264,333,3.795795796
 garP,ECB_02992,2334,543,4.298342541
 garR,ECB_02990,1387,362,3.831491713
 gatA,ECB_02020,780,203,3.842364532
 gatB,ECB_02019,454,122,3.721311475
 gatC,ECB_02018,2284,563,4.056838366
 gatD,ECB_02017,1699,449,3.783964365
 gatR,ECB_02016,1237,343,3.606413994
 gatY,ECB_02024,1388,385,3.605194805
 gcd,ECB_00123,4031,1024,3.936523438
 gcl,ECB_00457,2931,793,3.696090794
 gcvA,ECB_02659,1576,436,3.614678899
 gcvH,ECB_02736,624,148,4.216216216
 gcvP,ECB_02735,4718,1284,3.674454829
 gcvR,ECB_02371,924,257,3.595330739
 gcvT,ECB_02737,1816,493,3.68356998
 gdhA,ECB_01730,2174,600,3.623333333
 ggt,ECB_03296,2827,734,3.851498638
 gidA,ECB_03625,3122,879,3.551763367
 glcB,ECB_02844,3630,1015,3.57635468
 glcC,ECB_02849,1281,387,3.310077519
 glcD,ECB_02848,2426,663,3.659125189
 glcE,ECB_02847,1715,482,3.558091286
 glcF,ECB_02846,1981,586,3.380546075
 glcG,ECB_02845,606,171,3.543859649
 gldA,ECB_03831,1740,460,3.782608696
 glgA,ECB_03281,2468,652,3.785276074
 glgB,ECB_03284,3931,1060,3.708490566
 glgC,ECB_03282,2248,613,3.66721044
 glgP,ECB_03280,4279,1141,3.750219106
 glgS,ECB_02919,349,101,3.455445545
 glgX,ECB_03283,3404,932,3.652360515
 glk,ECB_02298,1589,423,3.756501182
 glmM,ECB_03041,2132,593,3.595278246
 glmS,ECB_03613,2997,832,3.602163462
 glmU,ECB_03614,2217,624,3.552884615
 glnA,ECB_03755,2364,625,3.7824
 glnB,ECB_02445,583,147,3.965986395
 glnD,ECB_00165,4665,1318,3.539453718
 glnE,ECB_02923,4912,1352,3.633136095
 glnG,ECB_03753,2350,674,3.486646884
 glnH,ECB_00778,1286,317,4.056782334
 glnK,ECB_00402,569,147,3.870748299
 glnL,ECB_03754,1742,486,3.58436214
 glnP,ECB_00777,1151,289,3.982698962
 glnQ,ECB_00776,1198,332,3.608433735
 glnS,ECB_00637,2886,788,3.662436548
 gloA,ECB_01621,669,177,3.779661017
 gloB,ECB_00205,1313,340,3.861764706
 glpA,ECB_02167,2619,769,3.405721717
 glpB,ECB_02168,2054,566,3.628975265
 glpC,ECB_02169,1998,543,3.679558011
 glpD,ECB_03277,2605,712,3.658707865
 glpE,ECB_03276,559,143,3.909090909
 glpF,ECB_03812,1403,339,4.138643068
 glpG,ECB_03275,1479,376,3.933510638
 glpK,ECB_03811,2533,691,3.665701881
 glpQ,ECB_02165,1903,477,3.98951782
 glpR,ECB_03274,1255,360,3.486111111
 glpT,ECB_02166,2393,572,4.183566434
 glpX,ECB_03810,1615,453,3.565121413
 gltA,ECB_00680,2191,580,3.777586207
 gltB,ECB_03077,7574,2082,3.637848223
 gltD,ECB_03078,2322,649,3.577812018
 gltI,ECB_00623,1529,405,3.775308642
 gltJ,ECB_00622,1289,314,4.105095541
 gltK,ECB_00621,1184,277,4.274368231
 gltP,ECB_03949,2226,530,4.2
 gltS,ECB_03511,1986,478,4.154811715
 gltX,ECB_02306,2442,675,3.617777778
 glvBC,ECB_03566,2714,669,4.056801196
 glvG,ECB_03565,2252,599,3.759599332
 glxK,ECB_00464,1724,470,3.668085106
 glxR,ECB_00459,1366,378,3.613756614
 glyA,ECB_02443,2055,549,3.743169399
 glyQ,ECB_03411,1590,409,3.887530562
 glyS,ECB_03410,3522,947,3.719112988
 gmd,ECB_01959,1906,505,3.774257426
 gmhB,ECB_00199,978,254,3.850393701
 gmk,ECB_03505,1074,298,3.604026846
 gnd,ECB_01931,2364,608,3.888157895
 gnsA,ECB_00994,285,76,3.75
 gnsB,ECB_01514,295,72,4.097222222
 gntK,ECB_03288,898,243,3.695473251
 gntP,ECB_04190,2229,523,4.261950287
 gntR,ECB_03289,1636,456,3.587719298
 gntT,ECB_03267,2151,507,4.24260355
 gntU,ECB_03287,2153,520,4.140384615
 goaG,ECB_01279,2029,546,3.716117216
 gor,ECB_03349,2206,591,3.732656514
 gph,ECB_03237,1272,324,3.925925926
 gpmA,ECB_00708,1303,346,3.765895954
 gpmB,ECB_04271,1050,318,3.301886792
 gppA,ECB_03657,2451,696,3.521551724
 gpsA,ECB_03466,1625,464,3.502155172
 gpt,ECB_00233,795,207,3.84057971
 greA,ECB_03046,785,215,3.651162791
 greB,ECB_03258,847,228,3.714912281
 groEL,ECB_04013,2540,691,3.675832127
 groES,ECB_04012,462,127,3.637795276
 grpE,ECB_02502,955,265,3.603773585
 grxA,ECB_00854,447,116,3.853448276
 grxB,ECB_01060,1141,294,3.880952381
 grxC,ECB_03468,412,113,3.646017699
 gshA,ECB_02543,2636,703,3.749644381
 gshB,ECB_02777,1619,426,3.800469484
 gsk,ECB_00428,2193,586,3.742320819
 gspA,ECB_03174,2524,693,3.642135642
 gspC,ECB_03175,1356,378,3.587301587
 gspD,ECB_03176,3185,864,3.686342593
 gspE,ECB_03177,2430,690,3.52173913
 gspF,ECB_03178,1995,559,3.568872987
 gspG,ECB_03179,733,187,3.919786096
 gspH,ECB_03180,854,225,3.795555556
 gspI,ECB_03181,602,170,3.541176471
 gspJ,ECB_03182,976,284,3.436619718
 gspK,ECB_03183,1733,466,3.71888412
 gspL,ECB_03184,2033,540,3.764814815
 gspM,ECB_03185,781,208,3.754807692
 gspO,ECB_03186,1214,275,4.414545455
 gss,ECB_02864,3263,850,3.838823529
 gst,ECB_01605,1058,270,3.918518519
 guaA,ECB_02399,2687,712,3.773876404
 guaB,ECB_02400,2288,657,3.482496195
 guaC,ECB_00104,1666,457,3.645514223
 guaD,ECB_02716,2302,603,3.817578773
 gudD,ECB_02632,2232,605,3.689256198
 gudP,ECB_02634,2320,560,4.142857143
 gudX,ECB_02633,2243,610,3.67704918
 gumD,ECB_03476,1619,402,4.027363184
 gutM,ECB_02556,604,168,3.595238095
 gutQ,ECB_02558,1524,422,3.611374408
 gyrA,ECB_02157,4355,1207,3.608119304
 gyrB,ECB_03582,4050,1120,3.616071429
 hcaB,ECB_02433,1278,351,3.641025641
 hcaC,ECB_02432,515,128,4.0234375
 hcaD,ECB_02434,1981,562,3.524911032
 hcaE,ECB_02430,2344,632,3.708860759
 hcaF,ECB_02431,940,268,3.507462687
 hcaR,ECB_02429,1492,400,3.73
 hcaT,ECB_02428,1981,485,4.084536082
 hcp,ECB_00878,2760,717,3.849372385
 hcr,ECB_00877,1618,427,3.789227166
 hda,ECB_02388,1313,347,3.783861671
 hdeA,ECB_03358,555,138,4.02173913
 hdeB,ECB_03357,543,139,3.90647482
 hdeD,ECB_03359,1010,232,4.353448276
 hdfR,ECB_03642,1432,398,3.59798995
 hdhA,ECB_01588,1201,326,3.68404908
 helD,ECB_00966,3519,1005,3.501492537
 hemB,ECB_00319,1593,436,3.653669725
 hemC,ECB_03680,1512,436,3.467889908
 hemD,ECB_03679,1258,356,3.533707865
 hemE,ECB_03874,1800,479,3.75782881
 hemF,ECB_02336,1592,429,3.710955711
 hemG,ECB_03741,962,272,3.536764706
 hemH,ECB_00426,1625,439,3.701594533
 hemK,ECB_01187,1399,389,3.596401028
 hemL,ECB_00153,2050,532,3.853383459
 hemN,ECB_03752,2439,649,3.758089368
 hemX,ECB_03678,1957,538,3.637546468
 hemY,ECB_03677,2040,599,3.405676127
 hepA,ECB_00061,4955,1383,3.582791034
 hflB,ECB_03043,3181,881,3.610669694
 hflC,ECB_04042,1705,473,3.604651163
 hflK,ECB_04041,2006,588,3.411564626
 hflX,ECB_04040,2170,623,3.483146067
 hfq,ECB_04039,487,144,3.381944444
 hha,ECB_00411,393,104,3.778846154
 himA,ECB_01681,505,147,3.43537415
 himD,ECB_00916,466,139,3.352517986
 hipA,ECB_01469,2268,605,3.748760331
 hipB,ECB_01470,439,117,3.752136752
 hisA,ECB_01926,1185,323,3.66873065
 hisB,ECB_01924,1852,497,3.726358149
 hisC,ECB_01923,1780,473,3.763213531
 hisD,ECB_01922,1954,535,3.652336449
 hisF,ECB_01927,1307,347,3.766570605
 hisG,ECB_01921,1491,417,3.575539568
 hisH,ECB_01925,998,260,3.838461538
 hisI,ECB_01928,1023,274,3.733576642
 hisJ,ECB_02234,1308,335,3.904477612
 hisL,ECB_01920,94,35,2.685714286
 hisM,ECB_02232,1271,306,4.153594771
 hisP,ECB_02231,1268,364,3.483516484
 hisQ,ECB_02233,1154,280,4.121428571
 hisS,ECB_02406,2110,594,3.552188552
 hlpA,ECB_00176,785,228,3.442982456
 hmpA,ECB_02444,2003,532,3.765037594
 hnr,ECB_01211,1694,465,3.643010753
 hns,ECB_01213,666,196,3.397959184
 hofB,ECB_00106,2264,647,3.499227202
 hofC,ECB_00105,2038,534,3.816479401
 hofQ,ECB_03243,2005,559,3.586762075
 hokA,ECB_03407,279,65,4.292307692
 hokB,ECB_01376,255,67,3.805970149
 hokD,ECB_01532,253,66,3.833333333
 hokE,ECB_00547,258,59,4.372881356
 holA,ECB_00609,1753,493,3.555780933
 holB,ECB_01095,1679,468,3.587606838
 holC,ECB_04125,758,205,3.697560976
 holD,ECB_04247,692,193,3.585492228
 holE,ECB_01813,395,114,3.464912281
 hpaA,ECB_04223,1587,431,3.682134571
 hpaB,ECB_04222,2704,717,3.771269177
 hpaC,ECB_04221,811,226,3.588495575
 hpaD,ECB_04228,1455,384,3.7890625
 hpaE,ECB_04229,2399,656,3.657012195
 hpaF,ECB_04227,650,177,3.672316384
 hpaG,ECB_04230,2143,566,3.786219081
 hpaH,ECB_04226,1373,369,3.720867209
 hpaI,ECB_04225,1276,348,3.666666667
 hpaR,ECB_04231,767,221,3.470588235
 hpaX,ECB_04224,2375,589,4.032258065
 hpt,ECB_00124,921,238,3.869747899
 hrpA,ECB_01368,6685,1864,3.586373391
 hrpB,ECB_00147,4013,1139,3.523266023
 hrsA,ECB_00690,3175,827,3.839177751
 hscA,ECB_02418,2971,828,3.588164251
 hscB,ECB_02419,918,249,3.686746988
 hscC,ECB_00616,2799,762,3.673228346
 hsdM,ECB_04215,2705,734,3.685286104
 hsdS,ECB_04214,2444,663,3.68627451
 hslJ,ECB_01351,659,180,3.661111111
 hslO,ECB_03253,1463,386,3.79015544
 hslR,ECB_03252,677,207,3.270531401
 hslU,ECB_03816,2205,615,3.585365854
 hslV,ECB_03817,859,239,3.594142259
 htgA,ECB_00012,758,222,3.414414414
 htpG,ECB_00424,3267,862,3.790023202
 htpX,ECB_01800,1432,386,3.70984456
 htrB,ECB_01050,1624,443,3.665914221
 htrC,ECB_03865,974,267,3.647940075
 htrE,ECB_00138,4337,1151,3.768027802
 hupA,ECB_03877,421,120,3.508333333
 hupB,ECB_00392,416,119,3.495798319
 hyaA,ECB_00975,1839,505,3.641584158
 hyaB,ECB_00976,3037,818,3.712713936
 hyaC,ECB_00977,1311,321,4.08411215
 hyaD,ECB_00978,964,262,3.679389313
 hyaE,ECB_00979,688,181,3.801104972
 hyaF,ECB_00980,1409,385,3.65974026
 hybA,ECB_02872,1607,442,3.635746606
 hybB,ECB_02871,2079,492,4.225609756
 hybC,ECB_02870,2863,756,3.787037037
 hybD,ECB_02869,806,208,3.875
 hybE,ECB_02868,810,213,3.802816901
 hybF,ECB_02867,559,157,3.560509554
 hybG,ECB_02866,404,102,3.960784314
 hycA,ECB_02575,804,217,3.705069124
 hycB,ECB_02574,963,276,3.489130435
 hycC,ECB_02573,2985,746,4.001340483
 hycD,ECB_02572,1555,376,4.135638298
 hycE,ECB_02571,2966,804,3.689054726
 hycF,ECB_02570,887,251,3.533864542
 hycG,ECB_02569,1268,352,3.602272727
 hycH,ECB_02568,698,187,3.732620321
 hycI,ECB_02567,783,191,4.09947644
 hydN,ECB_02563,811,250,3.244
 hyfA,ECB_02373,965,282,3.421985816
 hyfB,ECB_02374,3403,843,4.036773428
 hyfD,ECB_02376,2303,543,4.241252302
 hyfE,ECB_02377,1083,267,4.056179775
 hyfF,ECB_02378,2665,647,4.119010819
 hyfG,ECB_02379,2906,785,3.701910828
 hyfH,ECB_02380,882,254,3.472440945
 hyfI,ECB_02381,1291,363,3.556473829
 hyfJ,ECB_02382,709,181,3.917127072
 hyfR,ECB_02383,3388,960,3.529166667
 hyi,ECB_00458,1336,356,3.752808989
 hypA,ECB_02576,568,165,3.442424242
 hypB,ECB_02577,1399,391,3.578005115
 hypC,ECB_02578,440,117,3.760683761
 hypD,ECB_02579,1872,512,3.65625
 hypE,ECB_02580,1526,412,3.703883495
 hypF,ECB_02562,3709,1043,3.556088207
 iadA,ECB_04197,1871,495,3.77979798
 iap,ECB_02603,1705,490,3.479591837
 ibpA,ECB_03570,706,202,3.495049505
 ibpB,ECB_03569,668,186,3.591397849
 icdA,ECB_01134,2084,541,3.852125693
 iciA,ECB_02747,1520,419,3.627684964
 iclR,ECB_03890,1318,381,3.459317585
 idi,ECB_02721,925,250,3.7
 idnD,ECB_04133,1661,444,3.740990991
 idnK,ECB_04134,953,266,3.582706767
 idnO,ECB_04132,1245,339,3.672566372
 idnR,ECB_04130,1688,468,3.606837607
 idnT,ECB_04131,2165,516,4.195736434
 ileS,ECB_00030,4822,1263,3.817893903
 ilvA,ECB_03650,2556,695,3.677697842
 ilvB,ECB_03555,2731,737,3.705563094
 ilvC,ECB_03652,2431,643,3.780715397
 ilvD,ECB_03649,2947,813,3.624846248
 ilvE,ECB_03648,1552,417,3.721822542
 ilvG,ECB_03646,2703,716,3.775139665
 ilvH,ECB_00080,802,228,3.51754386
 ilvI,ECB_00079,2862,766,3.736292428
 ilvL,ECB_03645,148,39,3.794871795
 ilvM,ECB_03647,421,130,3.238461538
 ilvN,ECB_03554,508,139,3.654676259
 ilvY,ECB_03651,1488,418,3.559808612
 imp,ECB_00058,4137,1086,3.809392265
 inaA,ECB_02163,1149,323,3.557275542
 infA,ECB_00888,364,104,3.5
 infB,ECB_03035,4225,1264,3.342563291
 infC,ECB_01687,739,206,3.587378641
 insA-1,ECB_00023,420,137,3.065693431
 insA-10,ECB_01116,420,137,3.065693431
 insA-11,ECB_01243,420,137,3.065693431
 insA-12,ECB_01372,420,137,3.065693431
 insA-13,ECB_01880,420,137,3.065693431
 insA-14,ECB_01935,420,137,3.065693431
 insA-15,ECB_02022,420,137,3.065693431
 insA-16,ECB_02041,420,137,3.065693431
 insA-17,ECB_02144,420,137,3.065693431
 insA-18,ECB_02271,420,137,3.065693431
 insA-19,ECB_02451,420,137,3.065693431
 insA-2,ECB_00210,420,137,3.065693431
 insA-20,ECB_02513,420,137,3.065693431
 insA-21,ECB_02647,420,137,3.065693431
 insA-22,ECB_02824,420,137,3.065693431
 insA-23,ECB_03228,420,137,3.065693431
 insA-24,ECB_03485,420,137,3.065693431
 insA-25,ECB_04160,419,140,2.992857143
 insA-26,ECB_04164,420,137,3.065693431
 insA-27,ECB_04181,420,137,3.065693431
 insA-28,ECB_04208,420,137,3.065693431
 insA-3,ECB_00236,420,137,3.065693431
 insA-4,ECB_00314,420,137,3.065693431
 insA-5,ECB_00341,420,137,3.065693431
 insA-6,ECB_00505,420,137,3.065693431
 insA-7,ECB_00546,420,137,3.065693431
 insA-8,ECB_00572,420,137,3.065693431
 insA-9,ECB_00588,420,137,3.065693431
 insB-1,ECB_00024,900,261,3.448275862
 insB-10,ECB_01117,897,258,3.476744186
 insB-11,ECB_01244,900,261,3.448275862
 insB-12,ECB_01373,900,261,3.448275862
 insB-13,ECB_01881,900,261,3.448275862
 insB-14,ECB_01934,899,261,3.444444444
 insB-15,ECB_02023,899,261,3.444444444
 insB-16,ECB_02040,897,258,3.476744186
 insB-17,ECB_02143,900,261,3.448275862
 insB-18,ECB_02270,897,258,3.476744186
 insB-19,ECB_02452,900,261,3.448275862
 insB-2,ECB_00211,897,258,3.476744186
 insB-20,ECB_02514,897,258,3.476744186
 insB-21,ECB_02646,897,258,3.476744186
 insB-22,ECB_02823,897,258,3.476744186
 insB-23,ECB_03227,897,258,3.476744186
 insB-24,ECB_03484,897,258,3.476744186
 insB-26,ECB_04163,897,258,3.476744186
 insB-27,ECB_04180,897,258,3.476744186
 insB-28,ECB_04209,897,258,3.476744186
 insB-3,ECB_00237,900,261,3.448275862
 insB-4,ECB_00313,899,261,3.444444444
 insB-5,ECB_00340,899,261,3.444444444
 insB-6,ECB_00504,900,261,3.448275862
 insB-7,ECB_00545,900,261,3.448275862
 insB-8,ECB_00571,899,261,3.444444444
 insB-9,ECB_00587,899,261,3.444444444
 insD,ECB_01904,1529,467,3.274089936
 insE-1,ECB_01029,507,157,3.229299363
 insE-2,ECB_01359,507,157,3.229299363
 insE-3,ECB_01511,507,157,3.229299363
 insE-4,ECB_01524,507,157,3.229299363
 insE-5,ECB_02695,507,157,3.229299363
 insF-1,ECB_01028,1407,427,3.295081967
 insF-2,ECB_01360,1502,450,3.337777778
 insF-3,ECB_01512,1502,450,3.337777778
 insF-4,ECB_01525,1501,450,3.335555556
 insF-5,ECB_02696,1392,421,3.306413302
 insG,ECB_04140,2252,645,3.491472868
 insI,ECB_03536,1891,609,3.105090312
 insJ-1,ECB_00543,892,256,3.484375
 insJ-2,ECB_00619,892,256,3.484375
 insJ-3,ECB_02606,892,256,3.484375
 insJ-4,ECB_03408,892,256,3.484375
 insJ-5,ECB_03632,892,256,3.484375
 insK-2,ECB_00620,1509,427,3.533957845
 insK-3,ECB_02605,1509,427,3.533957845
 insK-4,ECB_03409,1509,427,3.533957845
 insK-5,ECB_03633,1509,427,3.533957845
 insL-1,ECB_00016,1855,532,3.486842105
 insL-2,ECB_00390,1855,532,3.486842105
 insL-3,ECB_00548,1855,532,3.486842105
 insL-4,ECB_01767,1855,532,3.486842105
 insL-5,ECB_02604,1855,532,3.486842105
 insN,ECB_04145,465,141,3.29787234
 intB,ECB_04136,2050,596,3.439597315
 intD,ECB_00486,2041,592,3.447635135
 intR,ECB_01322,2131,610,3.493442623
 iscA,ECB_02420,526,135,3.896296296
 iscR,ECB_02423,772,227,3.400881057
 iscS,ECB_02422,2015,564,3.572695035
 iscU,ECB_02421,619,163,3.797546012
 ispA,ECB_00369,1477,403,3.665012407
 ispB,ECB_03052,1568,431,3.638051044
 ispC,ECB_00171,1937,534,3.627340824
 ispD,ECB_02597,1161,336,3.455357143
 ispE,ECB_01183,1413,377,3.74801061
 ispF,ECB_02596,782,210,3.723809524
 ispG,ECB_02407,1834,519,3.53371869
 ispH,ECB_00033,1550,437,3.546910755
 ispZ,ECB_01228,1026,225,4.56
 ivbL,ECB_03556,143,38,3.763157895
 katE,ECB_01701,3891,1047,3.716332378
 katG,ECB_03828,3708,984,3.768292683
 kbl,ECB_03475,1938,540,3.588888889
 kch,ECB_01224,2165,532,4.069548872
 kdgK,ECB_03374,1526,409,3.731051345
 kdgR,ECB_01798,1345,365,3.684931507
 kdgT,ECB_03795,1561,377,4.140583554
 kdpA,ECB_00655,2726,679,4.014727541
 kdpB,ECB_00654,3299,880,3.748863636
 kdpC,ECB_00653,929,252,3.686507937
 kdpD,ECB_00652,4484,1261,3.55590801
 kdpE,ECB_00651,1159,327,3.544342508
 kdpF,ECB_00656,148,30,4.933333333
 kdsA,ECB_01190,1419,371,3.824797844
 kdsB,ECB_00922,1240,349,3.553008596
 kduD,ECB_02690,1231,334,3.685628743
 kduI,ECB_02691,1414,373,3.790884718
 kefA,ECB_00416,5808,1572,3.694656489
 kefB,ECB_03201,3054,797,3.831869511
 kefC,ECB_00051,3089,812,3.804187192
 kgtP,ECB_02481,2172,547,3.970749543
 kil,ECB_01330,382,108,3.537037037
 kptA,ECB_04200,936,260,3.6
 ksgA,ECB_00055,1377,377,3.652519894
 kup,ECB_03631,3220,810,3.975308642
 lacA,ECB_00296,1033,275,3.756363636
 lacI,ECB_00299,1720,484,3.553719008
 lacY,ECB_00297,2230,506,4.407114625
 lacZ,ECB_00298,5329,1454,3.665061898
 lamB,ECB_03908,2299,601,3.825291181
 lar,ECB_01325,296,93,3.182795699
 lasT,ECB_04279,1156,310,3.729032258
 ldcA,ECB_01167,1515,423,3.581560284
 ldcC,ECB_00184,3714,952,3.901260504
 ldhA,ECB_01352,1657,433,3.826789838
 ldrA,ECB_01191,193,47,4.106382979
 ldrB,ECB_01192,190,49,3.87755102
 ldrC,ECB_01193,191,49,3.897959184
 ldrD,ECB_03388,181,46,3.934782609
 ldrD,ECB_03389,181,46,3.934782609
 ldrD,ECB_03387,184,46,4
 lepA,ECB_02463,3034,810,3.745679012
 lepB,ECB_02462,1665,427,3.899297424
 leuA,ECB_00076,2552,715,3.569230769
 leuB,ECB_00075,1792,486,3.687242798
 leuC,ECB_00074,2221,619,3.588045234
 leuD,ECB_00073,1059,268,3.951492537
 leuL,ECB_00077,139,46,3.02173913
 leuO,ECB_00078,1605,436,3.681192661
 leuS,ECB_00611,4449,1158,3.841968912
 lexA,ECB_03915,1005,288,3.489583333
 lgt,ECB_02676,1585,387,4.095607235
 lhr,ECB_01623,7622,2190,3.480365297
 ligA,ECB_02311,3293,917,3.591057797
 ligT,ECB_00146,911,262,3.477099237
 lipA,ECB_00597,1620,460,3.52173913
 lipB,ECB_00599,1081,293,3.689419795
 livF,ECB_03303,1178,330,3.56969697
 livG,ECB_03304,1260,362,3.480662983
 livH,ECB_03306,1525,369,4.132791328
 livJ,ECB_03309,1800,466,3.862660944
 livK,ECB_03307,1816,477,3.807127883
 livM,ECB_03305,2193,532,4.122180451
 lldD,ECB_03463,1962,531,3.694915254
 lldP,ECB_03461,2840,650,4.369230769
 lldR,ECB_03462,1312,381,3.443569554
 lnt,ECB_00625,2681,672,3.989583333
 lolA,ECB_00895,1048,277,3.783393502
 lolB,ECB_01184,1087,292,3.72260274
 lomR,ECB_01509,1000,266,3.759398496
 lon,ECB_00391,3928,1077,3.647168059
 lpcA,ECB_00217,937,261,3.590038314
 lpdA,ECB_00115,2302,610,3.773770492
 lplA,ECB_04262,1710,478,3.577405858
 lpp,ECB_01646,373,108,3.453703704
